,0
6730,52.578125
6731,52.5859375
6732,52.59375
6733,52.6015625
6734,52.609375
6735,52.6171875
6736,52.625
6737,52.6328125
6738,52.640625
6739,52.6484375
6740,52.65625
6741,52.6640625
6742,52.671875
6743,52.6796875
6744,52.6875
6745,52.6953125
6746,52.703125
6747,52.7109375
6748,52.71875
6749,52.7265625
6750,52.734375
6751,52.7421875
6752,52.75
6753,52.7578125
6754,52.765625
6755,52.7734375
6756,52.78125
6757,52.7890625
6758,52.796875
6759,52.8046875
6760,52.8125
6761,52.8203125
6762,52.828125
6763,52.8359375
6764,52.84375
6765,52.8515625
6766,52.859375
6767,52.8671875
6768,52.875
6769,52.8828125
6770,52.890625
6771,52.8984375
6772,52.90625
6773,52.9140625
6774,52.921875
6775,52.9296875
6776,52.9375
6777,52.9453125
6778,52.953125
6779,52.9609375
6780,52.96875
6781,52.9765625
6782,52.984375
6783,52.9921875
6784,53.0
6785,53.0078125
6786,53.015625
6787,53.0234375
6788,53.03125
6789,53.0390625
6790,53.046875
6791,53.0546875
6792,53.0625
6793,53.0703125
6794,53.078125
6795,53.0859375
6796,53.09375
6797,53.1015625
6798,53.109375
6799,53.1171875
6800,53.125
6801,53.1328125
6802,53.140625
6803,53.1484375
6804,53.15625
6805,53.1640625
6806,53.171875
6807,53.1796875
6808,53.1875
6809,53.1953125
6810,53.203125
6811,53.2109375
6812,53.21875
6813,53.2265625
6814,53.234375
6815,53.2421875
6816,53.25
6817,53.2578125
6818,53.265625
6819,53.2734375
6820,53.28125
6821,53.2890625
6822,53.296875
6823,53.3046875
6824,53.3125
6825,53.3203125
6826,53.328125
6827,53.3359375
6828,53.34375
6829,53.3515625
6830,53.359375
6831,53.3671875
6832,53.375
6833,53.3828125
6834,53.390625
6835,53.3984375
6836,53.40625
6837,53.4140625
6838,53.421875
6839,53.4296875
6840,53.4375
6841,53.4453125
6842,53.453125
6843,53.4609375
6844,53.46875
6845,53.4765625
6846,53.484375
6847,53.4921875
6848,53.5
6849,53.5078125
6850,53.515625
6851,53.5234375
6852,53.53125
6853,53.5390625
6854,53.546875
6855,53.5546875
6856,53.5625
6857,53.5703125
6858,53.578125
6859,53.5859375
6860,53.59375
6861,53.6015625
6862,53.609375
6863,53.6171875
6864,53.625
6865,53.6328125
6866,53.640625
6867,53.6484375
6868,53.65625
6869,53.6640625
6870,53.671875
6871,53.6796875
6872,53.6875
6873,53.6953125
6874,53.703125
6875,53.7109375
6876,53.71875
6877,53.7265625
6878,53.734375
6879,53.7421875
6880,53.75
6881,53.7578125
6882,53.765625
6883,53.7734375
6884,53.78125
6885,53.7890625
6886,53.796875
6887,53.8046875
6888,53.8125
6889,53.8203125
6890,53.828125
6891,53.8359375
6892,53.84375
6893,53.8515625
6894,53.859375
6895,53.8671875
6896,53.875
6897,53.8828125
6898,53.890625
6899,53.8984375
6900,53.90625
6901,53.9140625
6902,53.921875
6903,53.9296875
6904,53.9375
6905,53.9453125
6906,53.953125
6907,53.9609375
6908,53.96875
6909,53.9765625
6910,53.984375
6911,53.9921875
6912,54.0
6913,54.0078125
6914,54.015625
6915,54.0234375
6916,54.03125
6917,54.0390625
6918,54.046875
6919,54.0546875
6920,54.0625
6921,54.0703125
6922,54.078125
6923,54.0859375
6924,54.09375
6925,54.1015625
6926,54.109375
6927,54.1171875
6928,54.125
6929,54.1328125
6930,54.140625
6931,54.1484375
6932,54.15625
6933,54.1640625
6934,54.171875
6935,54.1796875
6936,54.1875
6937,54.1953125
6938,54.203125
6939,54.2109375
6940,54.21875
6941,54.2265625
6942,54.234375
6943,54.2421875
6944,54.25
6945,54.2578125
6946,54.265625
6947,54.2734375
6948,54.28125
6949,54.2890625
6950,54.296875
6951,54.3046875
6952,54.3125
6953,54.3203125
6954,54.328125
6955,54.3359375
6956,54.34375
6957,54.3515625
6958,54.359375
6959,54.3671875
6960,54.375
6961,54.3828125
6962,54.390625
6963,54.3984375
6964,54.40625
6965,54.4140625
6966,54.421875
6967,54.4296875
6968,54.4375
6969,54.4453125
6970,54.453125
6971,54.4609375
6972,54.46875
6973,54.4765625
6974,54.484375
6975,54.4921875
6976,54.5
6977,54.5078125
6978,54.515625
6979,54.5234375
6980,54.53125
6981,54.5390625
6982,54.546875
6983,54.5546875
6984,54.5625
6985,54.5703125
6986,54.578125
6987,54.5859375
6988,54.59375
6989,54.6015625
6990,54.609375
6991,54.6171875
6992,54.625
6993,54.6328125
6994,54.640625
6995,54.6484375
6996,54.65625
6997,54.6640625
6998,54.671875
6999,54.6796875
7000,54.6875
7001,54.6953125
7002,54.703125
7003,54.7109375
7004,54.71875
7005,54.7265625
7006,54.734375
7007,54.7421875
7008,54.75
7009,54.7578125
7010,54.765625
7011,54.7734375
7012,54.78125
7013,54.7890625
7014,54.796875
7015,54.8046875
7016,54.8125
7017,54.8203125
7018,54.828125
7019,54.8359375
7020,54.84375
7021,54.8515625
7022,54.859375
7023,54.8671875
7024,54.875
7025,54.8828125
7026,54.890625
7027,54.8984375
7028,54.90625
7029,54.9140625
7030,54.921875
7031,54.9296875
7032,54.9375
7033,54.9453125
7034,54.953125
7035,54.9609375
7036,54.96875
7037,54.9765625
7038,54.984375
7039,54.9921875
7040,55.0
7041,55.0078125
7042,55.015625
7043,55.0234375
7044,55.03125
7045,55.0390625
7046,55.046875
7047,55.0546875
7048,55.0625
7049,55.0703125
7050,55.078125
7051,55.0859375
7052,55.09375
7053,55.1015625
7054,55.109375
7055,55.1171875
7056,55.125
7057,55.1328125
7058,55.140625
7059,55.1484375
7060,55.15625
7061,55.1640625
7062,55.171875
7063,55.1796875
7064,55.1875
7065,55.1953125
7066,55.203125
7067,55.2109375
7068,55.21875
7069,55.2265625
7070,55.234375
7071,55.2421875
7072,55.25
7073,55.2578125
7074,55.265625
7075,55.2734375
7076,55.28125
7077,55.2890625
7078,55.296875
7079,55.3046875
7080,55.3125
7081,55.3203125
7082,55.328125
7083,55.3359375
7084,55.34375
7085,55.3515625
7086,55.359375
7087,55.3671875
7088,55.375
7089,55.3828125
7090,55.390625
7091,55.3984375
7092,55.40625
7093,55.4140625
7094,55.421875
7095,55.4296875
7096,55.4375
7097,55.4453125
7098,55.453125
7099,55.4609375
7100,55.46875
7101,55.4765625
7102,55.484375
7103,55.4921875
7104,55.5
7105,55.5078125
7106,55.515625
7107,55.5234375
7108,55.53125
7109,55.5390625
7110,55.546875
7111,55.5546875
7112,55.5625
7113,55.5703125
7114,55.578125
7115,55.5859375
7116,55.59375
7117,55.6015625
7118,55.609375
7119,55.6171875
7120,55.625
7121,55.6328125
7122,55.640625
7123,55.6484375
7124,55.65625
7125,55.6640625
7126,55.671875
7127,55.6796875
7128,55.6875
7129,55.6953125
7130,55.703125
7131,55.7109375
7132,55.71875
7133,55.7265625
7134,55.734375
7135,55.7421875
7136,55.75
7137,55.7578125
7138,55.765625
7139,55.7734375
7140,55.78125
7141,55.7890625
7142,55.796875
7143,55.8046875
7144,55.8125
7145,55.8203125
7146,55.828125
7147,55.8359375
7148,55.84375
7149,55.8515625
7150,55.859375
7151,55.8671875
7152,55.875
7153,55.8828125
7154,55.890625
7155,55.8984375
7156,55.90625
7157,55.9140625
7158,55.921875
7159,55.9296875
7160,55.9375
7161,55.9453125
7162,55.953125
7163,55.9609375
7164,55.96875
7165,55.9765625
7166,55.984375
7167,55.9921875
7168,56.0
7169,56.0078125
7170,56.015625
7171,56.0234375
7172,56.03125
7173,56.0390625
7174,56.046875
7175,56.0546875
7176,56.0625
7177,56.0703125
7178,56.078125
7179,56.0859375
7180,56.09375
7181,56.1015625
7182,56.109375
7183,56.1171875
7184,56.125
7185,56.1328125
7186,56.140625
7187,56.1484375
7188,56.15625
7189,56.1640625
7190,56.171875
7191,56.1796875
7192,56.1875
7193,56.1953125
7194,56.203125
7195,56.2109375
7196,56.21875
7197,56.2265625
7198,56.234375
7199,56.2421875
7200,56.25
7201,56.2578125
7202,56.265625
7203,56.2734375
7204,56.28125
7205,56.2890625
7206,56.296875
7207,56.3046875
7208,56.3125
7209,56.3203125
7210,56.328125
7211,56.3359375
7212,56.34375
7213,56.3515625
7214,56.359375
7215,56.3671875
7216,56.375
7217,56.3828125
7218,56.390625
7219,56.3984375
7220,56.40625
7221,56.4140625
7222,56.421875
7223,56.4296875
7224,56.4375
7225,56.4453125
7226,56.453125
7227,56.4609375
7228,56.46875
7229,56.4765625
7230,56.484375
7231,56.4921875
7232,56.5
7233,56.5078125
7234,56.515625
7235,56.5234375
7236,56.53125
7237,56.5390625
7238,56.546875
7239,56.5546875
7240,56.5625
7241,56.5703125
7242,56.578125
7243,56.5859375
7244,56.59375
7245,56.6015625
7246,56.609375
7247,56.6171875
7248,56.625
7249,56.6328125
7250,56.640625
7251,56.6484375
7252,56.65625
7253,56.6640625
7254,56.671875
7255,56.6796875
7256,56.6875
7257,56.6953125
7258,56.703125
7259,56.7109375
7260,56.71875
7261,56.7265625
7262,56.734375
7263,56.7421875
7264,56.75
7265,56.7578125
7266,56.765625
7267,56.7734375
7268,56.78125
7269,56.7890625
7270,56.796875
7271,56.8046875
7272,56.8125
7273,56.8203125
7274,56.828125
7275,56.8359375
7276,56.84375
7277,56.8515625
7278,56.859375
7279,56.8671875
7280,56.875
7281,56.8828125
7282,56.890625
7283,56.8984375
7284,56.90625
7285,56.9140625
7286,56.921875
7287,56.9296875
7288,56.9375
7289,56.9453125
7290,56.953125
7291,56.9609375
7292,56.96875
7293,56.9765625
7294,56.984375
7295,56.9921875
7296,57.0
7297,57.0078125
7298,57.015625
7299,57.0234375
7300,57.03125
7301,57.0390625
7302,57.046875
7303,57.0546875
7304,57.0625
7305,57.0703125
7306,57.078125
7307,57.0859375
7308,57.09375
7309,57.1015625
7310,57.109375
7311,57.1171875
7312,57.125
7313,57.1328125
7314,57.140625
7315,57.1484375
7316,57.15625
7317,57.1640625
7318,57.171875
7319,57.1796875
7320,57.1875
7321,57.1953125
7322,57.203125
7323,57.2109375
7324,57.21875
7325,57.2265625
7326,57.234375
7327,57.2421875
7328,57.25
7329,57.2578125
7330,57.265625
7331,57.2734375
7332,57.28125
7333,57.2890625
7334,57.296875
7335,57.3046875
7336,57.3125
7337,57.3203125
7338,57.328125
7339,57.3359375
7340,57.34375
7341,57.3515625
7342,57.359375
7343,57.3671875
7344,57.375
7345,57.3828125
7346,57.390625
7347,57.3984375
7348,57.40625
7349,57.4140625
7350,57.421875
7351,57.4296875
7352,57.4375
7353,57.4453125
7354,57.453125
7355,57.4609375
7356,57.46875
7357,57.4765625
7358,57.484375
7359,57.4921875
7360,57.5
7361,57.5078125
7362,57.515625
7363,57.5234375
7364,57.53125
7365,57.5390625
7366,57.546875
7367,57.5546875
7368,57.5625
7369,57.5703125
7370,57.578125
7371,57.5859375
7372,57.59375
7373,57.6015625
7374,57.609375
7375,57.6171875
7376,57.625
7377,57.6328125
7378,57.640625
7379,57.6484375
7380,57.65625
7381,57.6640625
7382,57.671875
7383,57.6796875
7384,57.6875
7385,57.6953125
7386,57.703125
7387,57.7109375
7388,57.71875
7389,57.7265625
7390,57.734375
7391,57.7421875
7392,57.75
7393,57.7578125
7394,57.765625
7395,57.7734375
7396,57.78125
7397,57.7890625
7398,57.796875
7399,57.8046875
7400,57.8125
7401,57.8203125
7402,57.828125
7403,57.8359375
7404,57.84375
7405,57.8515625
7406,57.859375
7407,57.8671875
7408,57.875
7409,57.8828125
7410,57.890625
7411,57.8984375
7412,57.90625
7413,57.9140625
7414,57.921875
7415,57.9296875
7416,57.9375
7417,57.9453125
7418,57.953125
7419,57.9609375
7420,57.96875
7421,57.9765625
7422,57.984375
7423,57.9921875
7424,58.0
7425,58.0078125
7426,58.015625
7427,58.0234375
7428,58.03125
7429,58.0390625
7430,58.046875
7431,58.0546875
7432,58.0625
7433,58.0703125
7434,58.078125
7435,58.0859375
7436,58.09375
7437,58.1015625
7438,58.109375
7439,58.1171875
7440,58.125
7441,58.1328125
7442,58.140625
7443,58.1484375
7444,58.15625
7445,58.1640625
7446,58.171875
7447,58.1796875
7448,58.1875
7449,58.1953125
7450,58.203125
7451,58.2109375
7452,58.21875
7453,58.2265625
7454,58.234375
7455,58.2421875
7456,58.25
7457,58.2578125
7458,58.265625
7459,58.2734375
7460,58.28125
7461,58.2890625
7462,58.296875
7463,58.3046875
7464,58.3125
7465,58.3203125
7466,58.328125
7467,58.3359375
7468,58.34375
7469,58.3515625
7470,58.359375
7471,58.3671875
7472,58.375
7473,58.3828125
7474,58.390625
7475,58.3984375
7476,58.40625
7477,58.4140625
7478,58.421875
7479,58.4296875
7480,58.4375
7481,58.4453125
7482,58.453125
7483,58.4609375
7484,58.46875
7485,58.4765625
7486,58.484375
7487,58.4921875
7488,58.5
7489,58.5078125
7490,58.515625
7491,58.5234375
7492,58.53125
7493,58.5390625
7494,58.546875
7495,58.5546875
7496,58.5625
7497,58.5703125
7498,58.578125
7499,58.5859375
7500,58.59375
7501,58.6015625
7502,58.609375
7503,58.6171875
7504,58.625
7505,58.6328125
7506,58.640625
7507,58.6484375
7508,58.65625
7509,58.6640625
7510,58.671875
7511,58.6796875
7512,58.6875
7513,58.6953125
7514,58.703125
7515,58.7109375
7516,58.71875
7517,58.7265625
7518,58.734375
7519,58.7421875
7520,58.75
7521,58.7578125
7522,58.765625
7523,58.7734375
7524,58.78125
7525,58.7890625
7526,58.796875
7527,58.8046875
7528,58.8125
7529,58.8203125
7530,58.828125
7531,58.8359375
7532,58.84375
7533,58.8515625
7534,58.859375
7535,58.8671875
7536,58.875
7537,58.8828125
7538,58.890625
7539,58.8984375
7540,58.90625
7541,58.9140625
7542,58.921875
7543,58.9296875
7544,58.9375
7545,58.9453125
7546,58.953125
7547,58.9609375
7548,58.96875
7549,58.9765625
7550,58.984375
7551,58.9921875
7552,59.0
7553,59.0078125
7554,59.015625
7555,59.0234375
7556,59.03125
7557,59.0390625
7558,59.046875
7559,59.0546875
7560,59.0625
7561,59.0703125
7562,59.078125
7563,59.0859375
7564,59.09375
7565,59.1015625
7566,59.109375
7567,59.1171875
7568,59.125
7569,59.1328125
7570,59.140625
7571,59.1484375
7572,59.15625
7573,59.1640625
7574,59.171875
7575,59.1796875
7576,59.1875
7577,59.1953125
7578,59.203125
7579,59.2109375
7580,59.21875
7581,59.2265625
7582,59.234375
7583,59.2421875
7584,59.25
7585,59.2578125
7586,59.265625
7587,59.2734375
7588,59.28125
7589,59.2890625
7590,59.296875
7591,59.3046875
7592,59.3125
7593,59.3203125
7594,59.328125
7595,59.3359375
7596,59.34375
7597,59.3515625
7598,59.359375
7599,59.3671875
7600,59.375
7601,59.3828125
7602,59.390625
7603,59.3984375
7604,59.40625
7605,59.4140625
7606,59.421875
7607,59.4296875
7608,59.4375
7609,59.4453125
7610,59.453125
7611,59.4609375
7612,59.46875
7613,59.4765625
7614,59.484375
7615,59.4921875
7616,59.5
7617,59.5078125
7618,59.515625
7619,59.5234375
7620,59.53125
7621,59.5390625
7622,59.546875
7623,59.5546875
7624,59.5625
7625,59.5703125
7626,59.578125
7627,59.5859375
7628,59.59375
7629,59.6015625
7630,59.609375
7631,59.6171875
7632,59.625
7633,59.6328125
7634,59.640625
7635,59.6484375
7636,59.65625
7637,59.6640625
7638,59.671875
7639,59.6796875
7640,59.6875
7641,59.6953125
7642,59.703125
7643,59.7109375
7644,59.71875
7645,59.7265625
7646,59.734375
7647,59.7421875
7648,59.75
7649,59.7578125
7650,59.765625
7651,59.7734375
7652,59.78125
7653,59.7890625
7654,59.796875
7655,59.8046875
7656,59.8125
7657,59.8203125
7658,59.828125
7659,59.8359375
7660,59.84375
7661,59.8515625
7662,59.859375
7663,59.8671875
7664,59.875
7665,59.8828125
7666,59.890625
7667,59.8984375
7668,59.90625
7669,59.9140625
7670,59.921875
7671,59.9296875
7672,59.9375
7673,59.9453125
7674,59.953125
7675,59.9609375
7676,59.96875
7677,59.9765625
7678,59.984375
7679,59.9921875
7680,60.0
7681,60.0078125
7682,60.015625
7683,60.0234375
7684,60.03125
7685,60.0390625
7686,60.046875
7687,60.0546875
7688,60.0625
7689,60.0703125
7690,60.078125
7691,60.0859375
7692,60.09375
7693,60.1015625
7694,60.109375
7695,60.1171875
7696,60.125
7697,60.1328125
7698,60.140625
7699,60.1484375
7700,60.15625
7701,60.1640625
7702,60.171875
7703,60.1796875
7704,60.1875
7705,60.1953125
7706,60.203125
7707,60.2109375
7708,60.21875
7709,60.2265625
7710,60.234375
7711,60.2421875
7712,60.25
7713,60.2578125
7714,60.265625
7715,60.2734375
7716,60.28125
7717,60.2890625
7718,60.296875
7719,60.3046875
7720,60.3125
7721,60.3203125
7722,60.328125
7723,60.3359375
7724,60.34375
7725,60.3515625
7726,60.359375
7727,60.3671875
7728,60.375
7729,60.3828125
7730,60.390625
7731,60.3984375
7732,60.40625
7733,60.4140625
7734,60.421875
7735,60.4296875
7736,60.4375
7737,60.4453125
7738,60.453125
7739,60.4609375
7740,60.46875
7741,60.4765625
7742,60.484375
7743,60.4921875
7744,60.5
7745,60.5078125
7746,60.515625
7747,60.5234375
7748,60.53125
7749,60.5390625
7750,60.546875
7751,60.5546875
7752,60.5625
7753,60.5703125
7754,60.578125
7755,60.5859375
7756,60.59375
7757,60.6015625
7758,60.609375
7759,60.6171875
7760,60.625
7761,60.6328125
7762,60.640625
7763,60.6484375
7764,60.65625
7765,60.6640625
7766,60.671875
7767,60.6796875
7768,60.6875
7769,60.6953125
7770,60.703125
7771,60.7109375
7772,60.71875
7773,60.7265625
7774,60.734375
7775,60.7421875
7776,60.75
7777,60.7578125
7778,60.765625
7779,60.7734375
7780,60.78125
7781,60.7890625
7782,60.796875
7783,60.8046875
7784,60.8125
7785,60.8203125
7786,60.828125
7787,60.8359375
7788,60.84375
7789,60.8515625
7790,60.859375
7791,60.8671875
7792,60.875
7793,60.8828125
7794,60.890625
7795,60.8984375
7796,60.90625
7797,60.9140625
7798,60.921875
7799,60.9296875
7800,60.9375
7801,60.9453125
7802,60.953125
7803,60.9609375
7804,60.96875
7805,60.9765625
7806,60.984375
7807,60.9921875
7808,61.0
7809,61.0078125
7810,61.015625
7811,61.0234375
7812,61.03125
7813,61.0390625
7814,61.046875
7815,61.0546875
7816,61.0625
7817,61.0703125
7818,61.078125
7819,61.0859375
7820,61.09375
7821,61.1015625
7822,61.109375
7823,61.1171875
7824,61.125
7825,61.1328125
7826,61.140625
7827,61.1484375
7828,61.15625
7829,61.1640625
7830,61.171875
7831,61.1796875
7832,61.1875
7833,61.1953125
7834,61.203125
7835,61.2109375
7836,61.21875
7837,61.2265625
7838,61.234375
7839,61.2421875
7840,61.25
7841,61.2578125
7842,61.265625
7843,61.2734375
7844,61.28125
7845,61.2890625
7846,61.296875
7847,61.3046875
7848,61.3125
7849,61.3203125
7850,61.328125
7851,61.3359375
7852,61.34375
7853,61.3515625
7854,61.359375
7855,61.3671875
7856,61.375
7857,61.3828125
7858,61.390625
7859,61.3984375
7860,61.40625
7861,61.4140625
7862,61.421875
7863,61.4296875
7864,61.4375
7865,61.4453125
7866,61.453125
7867,61.4609375
7868,61.46875
7869,61.4765625
7870,61.484375
7871,61.4921875
7872,61.5
7873,61.5078125
7874,61.515625
7875,61.5234375
7876,61.53125
7877,61.5390625
7878,61.546875
7879,61.5546875
7880,61.5625
7881,61.5703125
7882,61.578125
7883,61.5859375
7884,61.59375
7885,61.6015625
7886,61.609375
7887,61.6171875
7888,61.625
7889,61.6328125
7890,61.640625
7891,61.6484375
7892,61.65625
7893,61.6640625
7894,61.671875
7895,61.6796875
7896,61.6875
7897,61.6953125
7898,61.703125
7899,61.7109375
7900,61.71875
7901,61.7265625
7902,61.734375
7903,61.7421875
7904,61.75
7905,61.7578125
7906,61.765625
7907,61.7734375
7908,61.78125
7909,61.7890625
7910,61.796875
7911,61.8046875
7912,61.8125
7913,61.8203125
7914,61.828125
7915,61.8359375
7916,61.84375
7917,61.8515625
7918,61.859375
7919,61.8671875
7920,61.875
7921,61.8828125
7922,61.890625
7923,61.8984375
7924,61.90625
7925,61.9140625
7926,61.921875
7927,61.9296875
7928,61.9375
7929,61.9453125
7930,61.953125
7931,61.9609375
7932,61.96875
7933,61.9765625
7934,61.984375
7935,61.9921875
7936,62.0
7937,62.0078125
7938,62.015625
7939,62.0234375
7940,62.03125
7941,62.0390625
7942,62.046875
7943,62.0546875
7944,62.0625
7945,62.0703125
7946,62.078125
7947,62.0859375
7948,62.09375
7949,62.1015625
7950,62.109375
7951,62.1171875
7952,62.125
7953,62.1328125
7954,62.140625
7955,62.1484375
7956,62.15625
7957,62.1640625
7958,62.171875
7959,62.1796875
7960,62.1875
7961,62.1953125
7962,62.203125
7963,62.2109375
7964,62.21875
7965,62.2265625
7966,62.234375
7967,62.2421875
7968,62.25
7969,62.2578125
7970,62.265625
7971,62.2734375
7972,62.28125
7973,62.2890625
7974,62.296875
7975,62.3046875
7976,62.3125
7977,62.3203125
7978,62.328125
7979,62.3359375
7980,62.34375
7981,62.3515625
7982,62.359375
7983,62.3671875
7984,62.375
7985,62.3828125
7986,62.390625
7987,62.3984375
7988,62.40625
7989,62.4140625
7990,62.421875
7991,62.4296875
7992,62.4375
7993,62.4453125
7994,62.453125
7995,62.4609375
7996,62.46875
7997,62.4765625
7998,62.484375
7999,62.4921875
8000,62.5
8001,62.5078125
8002,62.515625
8003,62.5234375
8004,62.53125
8005,62.5390625
8006,62.546875
8007,62.5546875
8008,62.5625
8009,62.5703125
8010,62.578125
8011,62.5859375
8012,62.59375
8013,62.6015625
8014,62.609375
8015,62.6171875
8016,62.625
8017,62.6328125
8018,62.640625
8019,62.6484375
8020,62.65625
8021,62.6640625
8022,62.671875
8023,62.6796875
8024,62.6875
8025,62.6953125
8026,62.703125
8027,62.7109375
8028,62.71875
8029,62.7265625
8030,62.734375
8031,62.7421875
8032,62.75
8033,62.7578125
8034,62.765625
8035,62.7734375
8036,62.78125
8037,62.7890625
8038,62.796875
8039,62.8046875
8040,62.8125
8041,62.8203125
8042,62.828125
8043,62.8359375
8044,62.84375
8045,62.8515625
8046,62.859375
8047,62.8671875
8048,62.875
8049,62.8828125
8050,62.890625
8051,62.8984375
8052,62.90625
8053,62.9140625
8054,62.921875
8055,62.9296875
8056,62.9375
8057,62.9453125
8058,62.953125
8059,62.9609375
8060,62.96875
8061,62.9765625
8062,62.984375
8063,62.9921875
8064,63.0
8065,63.0078125
8066,63.015625
8067,63.0234375
8068,63.03125
8069,63.0390625
8070,63.046875
8071,63.0546875
8072,63.0625
8073,63.0703125
8074,63.078125
8075,63.0859375
8076,63.09375
8077,63.1015625
8078,63.109375
8079,63.1171875
8080,63.125
8081,63.1328125
8082,63.140625
8083,63.1484375
8084,63.15625
8085,63.1640625
8086,63.171875
8087,63.1796875
8088,63.1875
8089,63.1953125
8090,63.203125
8091,63.2109375
8092,63.21875
8093,63.2265625
8094,63.234375
8095,63.2421875
8096,63.25
8097,63.2578125
8098,63.265625
8099,63.2734375
8100,63.28125
8101,63.2890625
8102,63.296875
8103,63.3046875
8104,63.3125
8105,63.3203125
8106,63.328125
8107,63.3359375
8108,63.34375
8109,63.3515625
8110,63.359375
8111,63.3671875
8112,63.375
8113,63.3828125
8114,63.390625
8115,63.3984375
8116,63.40625
8117,63.4140625
8118,63.421875
8119,63.4296875
8120,63.4375
8121,63.4453125
8122,63.453125
8123,63.4609375
8124,63.46875
8125,63.4765625
8126,63.484375
8127,63.4921875
8128,63.5
8129,63.5078125
8130,63.515625
8131,63.5234375
8132,63.53125
8133,63.5390625
8134,63.546875
8135,63.5546875
8136,63.5625
8137,63.5703125
8138,63.578125
8139,63.5859375
8140,63.59375
8141,63.6015625
8142,63.609375
8143,63.6171875
8144,63.625
8145,63.6328125
8146,63.640625
8147,63.6484375
8148,63.65625
8149,63.6640625
8150,63.671875
8151,63.6796875
8152,63.6875
8153,63.6953125
8154,63.703125
8155,63.7109375
8156,63.71875
8157,63.7265625
8158,63.734375
8159,63.7421875
8160,63.75
8161,63.7578125
8162,63.765625
8163,63.7734375
8164,63.78125
8165,63.7890625
8166,63.796875
8167,63.8046875
8168,63.8125
8169,63.8203125
8170,63.828125
8171,63.8359375
8172,63.84375
8173,63.8515625
8174,63.859375
8175,63.8671875
8176,63.875
8177,63.8828125
8178,63.890625
8179,63.8984375
8180,63.90625
8181,63.9140625
8182,63.921875
8183,63.9296875
8184,63.9375
8185,63.9453125
8186,63.953125
8187,63.9609375
8188,63.96875
8189,63.9765625
8190,63.984375
8191,63.9921875
8192,64.0
8193,64.0078125
8194,64.015625
8195,64.0234375
8196,64.03125
8197,64.0390625
8198,64.046875
8199,64.0546875
8200,64.0625
8201,64.0703125
8202,64.078125
8203,64.0859375
8204,64.09375
8205,64.1015625
8206,64.109375
8207,64.1171875
8208,64.125
8209,64.1328125
8210,64.140625
8211,64.1484375
8212,64.15625
8213,64.1640625
8214,64.171875
8215,64.1796875
8216,64.1875
8217,64.1953125
8218,64.203125
8219,64.2109375
8220,64.21875
8221,64.2265625
8222,64.234375
8223,64.2421875
8224,64.25
8225,64.2578125
8226,64.265625
8227,64.2734375
8228,64.28125
8229,64.2890625
8230,64.296875
8231,64.3046875
8232,64.3125
8233,64.3203125
8234,64.328125
8235,64.3359375
8236,64.34375
8237,64.3515625
8238,64.359375
8239,64.3671875
8240,64.375
8241,64.3828125
8242,64.390625
8243,64.3984375
8244,64.40625
8245,64.4140625
8246,64.421875
8247,64.4296875
8248,64.4375
8249,64.4453125
8250,64.453125
8251,64.4609375
8252,64.46875
8253,64.4765625
8254,64.484375
8255,64.4921875
8256,64.5
8257,64.5078125
8258,64.515625
8259,64.5234375
8260,64.53125
8261,64.5390625
8262,64.546875
8263,64.5546875
8264,64.5625
8265,64.5703125
8266,64.578125
8267,64.5859375
8268,64.59375
8269,64.6015625
8270,64.609375
8271,64.6171875
8272,64.625
8273,64.6328125
8274,64.640625
8275,64.6484375
8276,64.65625
8277,64.6640625
8278,64.671875
8279,64.6796875
8280,64.6875
8281,64.6953125
8282,64.703125
8283,64.7109375
8284,64.71875
8285,64.7265625
8286,64.734375
8287,64.7421875
8288,64.75
8289,64.7578125
8290,64.765625
8291,64.7734375
8292,64.78125
8293,64.7890625
8294,64.796875
8295,64.8046875
8296,64.8125
8297,64.8203125
8298,64.828125
8299,64.8359375
8300,64.84375
8301,64.8515625
8302,64.859375
8303,64.8671875
8304,64.875
8305,64.8828125
8306,64.890625
8307,64.8984375
8308,64.90625
8309,64.9140625
8310,64.921875
8311,64.9296875
8312,64.9375
8313,64.9453125
8314,64.953125
8315,64.9609375
8316,64.96875
8317,64.9765625
8318,64.984375
8319,64.9921875
8320,65.0
8321,65.0078125
8322,65.015625
8323,65.0234375
8324,65.03125
8325,65.0390625
8326,65.046875
8327,65.0546875
8328,65.0625
8329,65.0703125
8330,65.078125
8331,65.0859375
8332,65.09375
8333,65.1015625
8334,65.109375
8335,65.1171875
8336,65.125
8337,65.1328125
8338,65.140625
8339,65.1484375
8340,65.15625
8341,65.1640625
8342,65.171875
8343,65.1796875
8344,65.1875
8345,65.1953125
8346,65.203125
8347,65.2109375
8348,65.21875
8349,65.2265625
8350,65.234375
8351,65.2421875
8352,65.25
8353,65.2578125
8354,65.265625
8355,65.2734375
8356,65.28125
8357,65.2890625
8358,65.296875
8359,65.3046875
8360,65.3125
8361,65.3203125
8362,65.328125
8363,65.3359375
8364,65.34375
8365,65.3515625
8366,65.359375
8367,65.3671875
8368,65.375
8369,65.3828125
8370,65.390625
8371,65.3984375
8372,65.40625
8373,65.4140625
8374,65.421875
8375,65.4296875
8376,65.4375
8377,65.4453125
8378,65.453125
8379,65.4609375
8380,65.46875
8381,65.4765625
8382,65.484375
8383,65.4921875
8384,65.5
8385,65.5078125
8386,65.515625
8387,65.5234375
8388,65.53125
